conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1861371867975803159,Thu Nov 28 11:06:54 +0000 2024,0,@Epixurus8 @Alkupra Selain boros buat bayar polisi pajak naik karna @prabowo bikin kabinet gemoy juga kan yah? Hitung aja tuh. Buat ngegaji 1 menteri &amp; kementerian di bawahnya butuh berapa banyak duit tiap bulannya. Belom lagi buat biayain kenaikan pensiun pejabat2 kan?‍️,1862090788139938299,,Epixurus8,in,,0,0,0,https://x.com/el_in_me/status/1862090788139938299,1559335707440623617,el_in_me
1862067141996138812,Thu Nov 28 09:32:56 +0000 2024,1,Wakil Ketua DPR RI Sufmi Dasco Ahmad meminta semua pihak bersabar soal kenaikan tarif Pajak Pertambahan Nilai (PPN) menjadi 12 persen. Dasco menambahkan kajian dan komunikasi dengan pemerintah mengenai PPN 12% masih terus dilakukan oleh para anggota dewan. #ppn12persen #dprri https://t.co/MtdHFoXLAg,1862067141996138812,https://pbs.twimg.com/ext_tw_video_thumb/1862066988933341184/pu/img/cQWKHSa3qqEypDc8.jpg,,in,,0,6,0,https://x.com/Metro_TV/status/1862067141996138812,57261519,Metro_TV
1862065304664166757,Thu Nov 28 09:25:38 +0000 2024,0,Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan menyatakan bahwa rencana kenaikan tarif Pajak Pertambahan Nilai (PPN) menjadi 12 persen kemungkinan besar akan ditunda. Selengkapnya: https://t.co/prhsnEyCiD #ppn12persen #pajak #12% #luhutbinsarpadjaitan #tarifppn https://t.co/QBmU4kYo4w,1862065304664166757,https://pbs.twimg.com/media/GddiY7YWQAA2rDP.jpg,,in,Indonesia,0,0,0,https://x.com/infobanknews/status/1862065304664166757,137900895,infobanknews
1862059745848471879,Thu Nov 28 09:03:33 +0000 2024,0,Kenaikan tarif pajak pertambahan nilai (PPN) dikhawatirkan dapat menurunkan lebih dalam daya beli masyarakat kelas menengah. https://t.co/MjkIXNCneE,1862059745848471879,,,in,Indonesia,0,0,0,https://x.com/Gen_cuan/status/1862059745848471879,188438662,Gen_cuan
1862056947144589415,Thu Nov 28 08:52:26 +0000 2024,0,WAKIL Ketua DPR RI Sufmi Dasco Ahmad mengatakan DPR RI tengah mengkaji rencana kebijakan kenaikan tarif pajak pertambahan nilai (PPN) menjadi 12 persen yang awalnya bakal diterapkan pada 1 Januari 2025. https://t.co/Kqs4VzxSpz,1862056947144589415,,,in,Jakarta - Indonesia,0,0,0,https://x.com/mediaindonesia/status/1862056947144589415,68930552,mediaindonesia
1862048847893053510,Thu Nov 28 08:29:25 +0000 2024,4802,@tanyarlfes knp nder emng klo pake gusy? kan ga menyebabkan kenaikan pajak inflasi atau merubah tatanan negara,1862051156345888952,,tanyarlfes,in,coenffl,26,27,256,https://x.com/bekkazwang/status/1862051156345888952,1362664502777372674,bekkazwang
1862045931883159750,Thu Nov 28 08:08:39 +0000 2024,5,Keberpihakan dan Agenda Pemiskinan Pajak dinaikkan upah koq ga ikutan naik ya malah bikin Tax Amnesty. Plus nya : kenaikan pajak utk menambah penerimaan negara guna pembiayaan n kewajiban utang LN Minus nya : rakyat menengah kebawah makin miskin Kemana pemerintah berpihak? https://t.co/tD8aA7JZvY,1862045931883159750,https://pbs.twimg.com/ext_tw_video_thumb/1862045393133113344/pu/img/dgoc2bE5lNrl1U2G.jpg,,in,ur dream,1,0,1,https://x.com/d4ndelion_22/status/1862045931883159750,1344237194383220736,d4ndelion_22
1862044811735539732,Thu Nov 28 08:04:13 +0000 2024,0,Jakarta CNBC Indonesia - Kabar yang melegakan datang dari Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Panjaitan. Dia memastikan Presiden Prabowo Subianto akan menunda kenaikan tarif pajak pertambahan nilai (PPN) menjadi 12% pada tahun depan.,1862044814767947779,,golbachgoals,in,Jakarta Selatan ,0,1,0,https://x.com/golbachgoals/status/1862044814767947779,909824927695589376,golbachgoals
1862043678514278746,Thu Nov 28 07:59:42 +0000 2024,0,Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan mengungkapkan bahwa rencana kenaikan tarif Pajak Pertambahan Nilai (PPN) dari 11% menjadi 12% yang semula dijadwalkan mulai 1 Januari 2025 berpotensi diundur. https://t.co/BykW0qRPur,1862043678514278746,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/spills_media/status/1862043678514278746,1539644235024334849,spills_media
1862042063895925110,Thu Nov 28 07:53:18 +0000 2024,0,Jakarta CNBC Indonesia - Kabar yang melegakan datang dari Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Panjaitan. Dia memastikan Presiden Prabowo Subianto akan menunda kenaikan tarif pajak pertambahan nilai (PPN) menjadi 12% pada tahun depan.,1862042066790043682,,KissMyASsdud3,in,,0,1,0,https://x.com/KissMyASsdud3/status/1862042066790043682,1645464393365454848,KissMyASsdud3
1862036873780351112,Thu Nov 28 07:35:24 +0000 2024,0,@kompascom RAKYAT MENOLAK KENAIKAN PPN . NAIKAN PAJAK PARA KONGLOMERAT DAN PARA POLITISI YG KETJANYA MENGHABISKAN DUIT PAJAK RAKYAT KECIL .,1862037563109974441,,kompascom,in,malang jatim,0,0,0,https://x.com/jarannungging/status/1862037563109974441,1675778840,jarannungging
1861741556203753707,Thu Nov 28 07:33:55 +0000 2024,0,@putriiidsb @prabowo Ingat menjadi penguasa itu bukan utk kepentingan rakyat BACOT BASI mereka berdiri di kepentingan bisnis memakmurkan bisnis mereka keluarga mereka kroni2 bahkan mafia2nya smntara rakyat menikmati kenaikan pajak dan harga2 dgn alasan buat kebaikan bangsa BANGSAT MEREKA TUH,1862037187686248876,,putriiidsb,in,Ga Tau Ini Dimane,0,0,0,https://x.com/AkiSuminta/status/1862037187686248876,1655562308813459456,AkiSuminta
1862036873780351112,Thu Nov 28 07:32:40 +0000 2024,0,DPR mengaku masih menunggu kebijakan pemerintah terkait kepastian kenaikan tarif pajak pertambahan nilai (PPN) 12 persen yang seyogianya mulai berlaku pada Januari 2025. ~N #DPR #PPN #PPN12Persen https://t.co/uqG7YsVFjO,1862036873780351112,,,in,Jakarta,1,1,0,https://x.com/kompascom/status/1862036873780351112,23343960,kompascom
1862021362258522611,Thu Nov 28 06:45:24 +0000 2024,10,@BudiBukanIntel Bilangnya gini om akhi ukhti berkenankah kalian ikut demo anti kenaikan pajak? Barokallahu fiikum ,1862024977870110828,,BudiBukanIntel,in,,0,1,1,https://x.com/wana_pati/status/1862024977870110828,1598261107894136833,wana_pati
1862024878012121172,Thu Nov 28 06:45:00 +0000 2024,0,Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan memastikan bahwa pemerintah bakal memberikan bantuan sosial (bansos) kepada masyarakat kelas menengah sebelum menerapkan kebijakan kenaikan tarif pajak pertambahan nilai (PPN) menjadi 12 persen. #SmartNews @kompascom https://t.co/8L95s45pjN,1862024878012121172,https://pbs.twimg.com/media/Gdb9cEpaYAA3Cvi.jpg,,in,Jl. Kebahagiaan No.4-14Jakarta,0,0,0,https://x.com/RadioSmartFM/status/1862024878012121172,177084452,RadioSmartFM
1862020140717809766,Thu Nov 28 06:26:10 +0000 2024,0,Pengusaha Sambut Baik Rencana Pemerintah Tunda Kenaikan PPN: Ketua Umum Asosiasi Pengusaha Indonesia (APINDO) Shinta Kamdani mengapresiasi adanya kabar penundaan kenaikan PPN. JAKARTA - Polemik rencana pemerintah menaikkan tarif pajak https://t.co/vL5slp5oGX #TrenAsia https://t.co/sQD63eIxyp,1862020140717809766,https://pbs.twimg.com/media/Gdc5c4sbQAAvXSJ.jpg,,in,Jakarta,0,0,0,https://x.com/trenasiadotcom/status/1862020140717809766,1675698038625673219,trenasiadotcom
1861930589517169007,Thu Nov 28 00:30:20 +0000 2024,0,https://t.co/5LqhErI9WQ - Berita kenaikan Pajak Pertambahan Nilai (PPN) 12 persen pada tahun 2025 depan menjadi berita hangat yang masih dibicarakan saat ini. #KenaikanPPN #PPN12Persen #DampakKenaikanPPN #LPEMUI #EkonomiIndonesia https://t.co/tDSu3kWEYS,1861930589517169007,https://pbs.twimg.com/media/Gdbn_o9bgAAwPg0.jpg,,in,"North Sumatra, Indonesia",0,0,0,https://x.com/RedaksiT648/status/1861930589517169007,1803971049027248129,RedaksiT648
1861912760403341447,Wed Nov 27 23:19:29 +0000 2024,0,Bayangin dulu aja para Gen Z yang punya ambisi besar untuk upgrade skill dengan harapan bisa saving besar dari kenaikan income yang didapat. Lalu hasilnya dinikmatin negara lewat berbagai jenis pajak &amp; program² potensial korupsi. Potongan dari gaji yg blm dinikmati https://t.co/BQZWLjHPeO,1861912760403341447,https://pbs.twimg.com/media/GdbXye-aoAEs7yU.jpg,,in,"Bekasi, Indonesia",0,0,0,https://x.com/pedagangkakitwo/status/1861912760403341447,1096229234282946560,pedagangkakitwo
1861269472411296109,Wed Nov 27 20:51:34 +0000 2024,0,@Hilmi28 Takut investor pd kabur. Negara lbh baik ngurus org² macam mereka ketimbang berpihak pd rakyat masa bodoh rakyat berdemo menuntut kenaikan upah kerja pajak BBM subsidi tarif listrik. Negara sdh kebanyakan makan uang haram dr para oligarki yg usahanya disini,1861875535397445774,,Hilmi28,in,,0,0,0,https://x.com/Jamie39210089/status/1861875535397445774,1453078906030866432,Jamie39210089
1861844188050112595,Wed Nov 27 18:47:00 +0000 2024,0,pendukung rezim klo bahas soal kenaikan pajak pasti counternya tapi kan gaji naik 15% naik juga buat pns sama 2 instansi bobrok doang. dibilang pasti ga semua naik malah ngotot astaga,1861844188050112595,,,in,she/her | 20+,0,1,0,https://x.com/___hotcheetos/status/1861844188050112595,1254366093075812353,___hotcheetos
1861420549567655993,Wed Nov 27 18:24:36 +0000 2024,0,@Karinbahary2 Nggak akan ada manfaat buat Rakyat kenaikan Pajak 12% ini Ini akal akalan @jokowi biar nggak terlalu membebani @prabowo karena HUTANG yg sudah dibuatnya Ini nggak menguntung utk Rakyat dan @Gerindra #jokowi yg party swmua yg kena getahnya.. https://t.co/evDpvh2hvJ,1861838552381936022,,Karinbahary2,in,,0,0,0,https://x.com/TheUncleDee/status/1861838552381936022,2408810690,TheUncleDee
1861420549567655993,Wed Nov 27 16:57:03 +0000 2024,0,@Karinbahary2 Ditjen Pajak tugasnya menagih pajak. Uang pajak yang terkumpul digunakan utk apa bukan wewenang Ditjen Pajak. Kok bisa janji kenaikan pajak akan bermanfaat utk rakyat ? Kantong rakyat dikuras bermanfaat ?Lucu.,1861816516725055712,,Karinbahary2,in,Jakarta - Indonesia,0,0,0,https://x.com/maruligultom/status/1861816516725055712,340955545,maruligultom
1861776977927229948,Wed Nov 27 16:26:43 +0000 2024,1,@PartaiSocmed @ganjarpranowo Kenaikan UMR itu upaya intervensi pmerintah ( biasanya utk mndapatkan keuntungan politis). Pdhl gaji + Pajak yg naek itu ya komponen dari harga akhir produk/jasa yg otomatis akan ikut naek juga. Kejar2an terus inflasinya yg bukan krn peningkatan nilai tambah aktivitas ekonomi,1861808886627574060,,PartaiSocmed,in,,0,1,0,https://x.com/vernandozz/status/1861808886627574060,138631288,vernandozz
1861803737628754297,Wed Nov 27 16:06:16 +0000 2024,0,bbrp hari lalu smpet ditanyain temen kamu ga ada niat balik ke jerman buat ikut ausbildung? klo di pikir pikir iya jg ya jdi kangen jerman disini kenaikan pajak iya tp gaji umr tetep stuck gemink hadeuh,1861803737628754297,,,in,unknown,0,1,0,https://x.com/filowsofi/status/1861803737628754297,1538215906865664002,filowsofi
1861802129666838676,Wed Nov 27 15:59:52 +0000 2024,1,abis ini makin banyak narasi sedih pengurangan karyawan ditempat kerja penipuan karena susahnya lowongan kerja kriminal oleh oknum-oknum kenaikan pajak hanya untuk masyarakat. yang kaya makin kaya yang miskin makin kasian,1861802129666838676,,,in,,0,0,0,https://x.com/lojelekserius/status/1861802129666838676,1439428974891864064,lojelekserius
1861761291087655353,Wed Nov 27 15:45:55 +0000 2024,16,@AndinanyaAL @negativisme Dan akhirnya di kasih hadiah kenaikan pajak sama pak Prabowo selamat cari duit buat bayar pajak,1861798616052175246,,AndinanyaAL,in,,0,3,0,https://x.com/tuni22sa/status/1861798616052175246,1839957095309029376,tuni22sa
1861728038549061762,Wed Nov 27 15:40:27 +0000 2024,0,@Giacoma52054655 @JhonSitorus_18 @BocorAlusPol ini paket2 serupa ikn kenaikan pajak 12% sudah disahkan diera jkwi mestinya paham arti berkesinambungan made in jokwi + prabowo &amp; partner,1861797241612374206,,AngTuh,in,,0,1,0,https://x.com/AngTuh/status/1861797241612374206,1505594392995762177,AngTuh
1861378936560853435,Wed Nov 27 14:32:58 +0000 2024,0,@yappersdelulu @jahterra Kalimat terakhir saya spertinya sudah jelas. Saya juga ga setuju terkait umk dan kenaikan pajak,1861780259156480398,,yappersdelulu,in,Australia,0,1,0,https://x.com/mrhhtmhjau/status/1861780259156480398,1514981361668435974,mrhhtmhjau
1861640124465119462,Wed Nov 27 13:47:44 +0000 2024,1,@kompascom Hapus...tidak sanggup mensejahterakan rakyat ya keterlaluan masih dipalakin dgn kenaikan pajak...,1861768876914245858,,kompascom,in,"Kota Bukittinggi, Sumbar",0,0,0,https://x.com/Zofr4iW3nK/status/1861768876914245858,1738956829332508673,Zofr4iW3nK
1861754973320556900,Wed Nov 27 13:30:28 +0000 2024,0,@madHink Misal nih misal lg ribut kyk kenaikan PPN ini trus saya twit² ttg pajak yg emg bidang kerjaan. Trus apa reaksi netijen? Ya betul ngatain saya buzzer. Wkwkwk,1861764530050945345,,madHink,in,,0,0,0,https://x.com/kangase/status/1861764530050945345,119827249,kangase
1861763432846151797,Wed Nov 27 13:26:06 +0000 2024,0,Masih belum siap dengan kenaikan pajak taun depan buat beli poin di karyakarsa,1861763432846151797,,,in,konoha,0,0,0,https://x.com/berdineeve/status/1861763432846151797,1352903641770807296,berdineeve
1861760838870143064,Wed Nov 27 13:15:48 +0000 2024,2,Kebijakan pemerintah terkait kenaikan tarif Pajak Pertambahan Nilai (PPN) menjadi 12% dinilai mempengaruhi kekuatan daya beli masyarakat. https://t.co/xO1jjQUudB,1861760838870143064,,,in,"Jakarta, Indonesia",0,0,1,https://x.com/detikfinance/status/1861760838870143064,135795460,detikfinance
1861699750237712663,Wed Nov 27 09:13:03 +0000 2024,1,Stop. Naikin. Berita. Artis. Disaat. Sesama. Rakyat. Lagi. Fokus. Naikin. Berita. Pembunuhan. Aparat. Ke. Rakyat. Sipil. Dan. Kenaikan. Pajak.,1861699750237712663,,,in,indonesia,0,1,0,https://x.com/enoughnbetter/status/1861699750237712663,948854121376837635,enoughnbetter
1861698938824536409,Wed Nov 27 09:09:50 +0000 2024,0,Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan menyatakan pemerintah berencana untuk memundurkan kenaikan tarif pajak pertambahan nilai (PPN) menjadi 12 persen yang pada awalnya bakal diterapkan pada 1 Januari 2025. https://t.co/knMLOy23CC,1861698938824536409,,,in,Jawa Timur,0,0,0,https://x.com/ANTARAJatim_/status/1861698938824536409,1557190679553769473,ANTARAJatim_
1861688224084828215,Wed Nov 27 08:27:15 +0000 2024,0,Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan menyebut pemerintah berencana untuk memundurkan kenaikan tarif pajak pertambahan nilai (PPN) menjadi 12 persen yang pada awalnya bakal diterapkan pada 1 Januari 2025. Ya hampir pasti diundur ucap Luhut di Jakarta https://t.co/MNTrQDhQeA,1861688224084828215,https://pbs.twimg.com/media/GdYLkhaasAAejvD.jpg,,in,,0,0,1,https://x.com/inilahdotcom/status/1861688224084828215,46693036,inilahdotcom
1861688095172895203,Wed Nov 27 08:26:45 +0000 2024,5,Kenaikan pajak 1% harusnya juga diimbangi dengan kenaikan UMP/UMR sih. Kalo engga ya kesenjangan sosial bakal makin terpuruk. Yg miskin makin miskin yg kalangan menengah bawah termasuk pns/asn dengan gaji pokok kecil bisa tergolong lingkaran zona miskin.,1861688095172895203,,,in,"he/him, mdni 🔞",0,1,0,https://x.com/D_arkiesugars/status/1861688095172895203,1225498415452344323,D_arkiesugars
1861036964256072039,Wed Nov 27 08:16:25 +0000 2024,0,@prabowo Pak tolong dikaji ulang kenaikan pajak Pak.. apakah kenaikan itu menjadi satu2nya solusi..?,1861685496755487096,,prabowo,in,Jakarta ,0,0,0,https://x.com/LH_265/status/1861685496755487096,1234720928,LH_265
1861683527135436818,Wed Nov 27 08:08:35 +0000 2024,0,Ketua Dewan Ekonomi Nasional Luhut Binsar Pandjaitan mengatakan kenaikan pajak pertambahan nilai (PPN) menjadi 12% akan ditunda dari jadwal penerapan Januari 2025. Simak selengkapnya: https://t.co/4DFc3JIPQA https://t.co/MMO6Q335Lp,1861683527135436818,https://pbs.twimg.com/media/GdYHRt7a4AAKAaW.jpg,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1861683527135436818,1582972008479920129,BloombergTZ
1861682411190526428,Wed Nov 27 08:04:09 +0000 2024,0,Salah satu ciri suatu negara dalam kebangkrutan adalah menambah beban kenaikan Pajak terhadap rakyatnya,1861682411190526428,,,in,PemuncakBenso Sarolangun Jambi,0,0,1,https://x.com/warisah_ahmad/status/1861682411190526428,1612292272833593344,warisah_ahmad
1861420549567655993,Wed Nov 27 07:22:58 +0000 2024,0,@Karinbahary2 Yg jelas merasakan kenaikan pajak ya pejabat rakyat itu selamanya melarat. Paling banter dapat bansos.,1861672045496672469,,Karinbahary2,in,,0,0,0,https://x.com/WitTono14/status/1861672045496672469,1546321754997473280,WitTono14
1861670364448989626,Wed Nov 27 07:16:17 +0000 2024,58,Pemerintah disebut bakal mengundur penerapan kenaikan Pajak Pertambahan Nilai atau PPN menjadi 12 persen. Hal ini diungkap Ketua Dewan Ekonomi Nasional Luhut Binsar Pandjaitan. Hampir pasti (kenaikan PPN) diundur kata Luhut Rabu (27/11/2024). https://t.co/ieb4sRMRe8,1861670364448989626,https://pbs.twimg.com/media/GdX7M6raoAA2iRv.jpg,,in,Jakarta Capital Region,13,22,20,https://x.com/asumsico/status/1861670364448989626,829366551446818816,asumsico
1861667272231637009,Wed Nov 27 07:04:00 +0000 2024,0,Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Panjaitan memastikan Presiden Prabowo Subianto akan menunda kenaikan tarif pajak pertambahan nilai (PPN) menjadi 12 persen yang harusnya terjadi pada Januari 2025. #IDNTimesBusiness https://t.co/wn2kSJdLXd https://t.co/ePvzfIhj7v,1861667272231637009,https://pbs.twimg.com/media/GdXaKCoaYAATxiw.jpg,,in,,0,0,0,https://x.com/IDNTimes/status/1861667272231637009,388190238,IDNTimes
1860956779934327089,Wed Nov 27 06:49:55 +0000 2024,0,@convomf dari awal juga emang udah di spill kan kenaikan pajak inii ,1861663730251292730,,convomf,in,Indonesia,0,0,0,https://x.com/apriliarti_widi/status/1861663730251292730,922271598,apriliarti_widi
1861417843788771442,Wed Nov 27 05:55:31 +0000 2024,0,@NenkMonica Seiring kenaikan PPN 12% Artinya jika ortunya punya gaji 3jt dan di pajakin 12% berarti uang hasil pajak cukup u biayai 1 siswa sehari...artiny dana Pemerintah mana yg terpakai ? Masuk kantong pejabat kah ? A su dahlah,1861650038021333385,,NenkMonica,in,,0,0,0,https://x.com/Daeng4Rusli/status/1861650038021333385,1618292408424484867,Daeng4Rusli
1861036964256072039,Wed Nov 27 05:46:00 +0000 2024,1,@prabowo Semangat Pak Presiden selamat bekerja jangan sowan ke solo ya pak gak ada gunanya dan tolong pak itu kenaikan PPN 12 tunda dulu dah ampe rakyat makmur sejahtera kehidupan nya mentri yg gk punya inovasi sumber lain selain naikin pajak rakyat ganti aja mumpung blm lama.,1861647641769324833,,prabowo,in,Jawa Barat,0,0,0,https://x.com/YudhaNaren78184/status/1861647641769324833,1723566597951168512,YudhaNaren78184
1861642029585059869,Wed Nov 27 05:45:21 +0000 2024,1,@TerahirPejuang Berarti kalau menaikan PPN 12% dan kenaikan pajak lainnya maka tim ekonomi Pemerintah tidak kreative menggali sumber pendapatan pembiayaan didalam Negeri diluar Pajak dan Investasi LN..... ,1861647479667859570,,TerahirPejuang,in,,0,1,0,https://x.com/KiRegel/status/1861647479667859570,1247392631581110272,KiRegel
1861637487229313158,Wed Nov 27 05:05:39 +0000 2024,2,Ini gaada wacana demo buat tolak kenaikan pajak kah? Awal tahun dpn udah 12% ga menjamin sampe awal 2026 gada kenaikan lagi Ga sampe pertengahan 2025 tar tau2 udah 15% aja. Pada yakin bisa bertahan hidup dgn resiko gaji sebulan selalu dipotong pajak segede itu aja kah?,1861637487229313158,,,in,bunfoxy n bbangpal's zone,0,1,0,https://x.com/lowkeyvaneela/status/1861637487229313158,1725851366676164608,lowkeyvaneela
1861614313028624807,Wed Nov 27 04:45:11 +0000 2024,1,@detikcom Lebih baik melakukan gebrakan mendapatkan sumber APBN terbesar dari non pajak dibandingkan memikirkan hanya berapa angka kenaikan pajak yg diperlukan.,1861632339790684660,,detikcom,in,Bogor,0,0,0,https://x.com/kukuh_irianto/status/1861632339790684660,223709269,kukuh_irianto
1861629486954910006,Wed Nov 27 04:43:17 +0000 2024,0,@NyaiNeneng Mereka yang ngutang ugal2x an dan akhirnya rakyat yang bayar lewat kenaikan pajak.. Helo @jokowi,1861631860939649296,,NyaiNeneng,in,,0,1,0,https://x.com/Dodo87314670/status/1861631860939649296,1503832422533967872,Dodo87314670
1861420549567655993,Wed Nov 27 04:28:02 +0000 2024,1,@Karinbahary2 Kenaikan pajak 12% itu maksudnya dirasakan Masyarakat keluarga para pejabat dpr dan dprd,1861628021737955834,,Karinbahary2,in,Sungai Memberamo,0,0,0,https://x.com/BiakNumfor2018/status/1861628021737955834,780216940040040448,BiakNumfor2018
1861614313028624807,Wed Nov 27 04:15:06 +0000 2024,6,@detikcom Konfirmasi ke @KemenkeuRI Apakah benar DEN punya hak untuk menunda atau memundurkan kenaikan pajak 12 persen ? Bukan kah itu hak dari presiden dan Menkeu ?,1861624765443907796,,detikcom,in,,0,1,0,https://x.com/LaingenLisa/status/1861624765443907796,1978790995,LaingenLisa
1861624755155259668,Wed Nov 27 04:15:03 +0000 2024,0,Gws deh buat kenaikan pajak ,1861624755155259668,,,in,In your mind,0,0,0,https://x.com/alsefias/status/1861624755155259668,225376041,alsefias
1861029744776491514,Wed Nov 27 03:46:01 +0000 2024,0,@danielarnoldfs @madHink Saya ga nyalahin BI karena saya ga terobsesi dgn nilai rupiah yg kuat. Yg jd pertanyaan saya: di antara kenaikan pajak dan BI rate mana yg lebih berpengaruh thd nilai tukar Rp vs Dollar?,1861617449931858163,,danielarnoldfs,in,Nowhereland,0,0,0,https://x.com/AbahOntohod/status/1861617449931858163,344716391,AbahOntohod
1861382859497578588,Wed Nov 27 03:31:15 +0000 2024,2,@LOVE_UM4M4 Makan siang yang akan membuat para orang tua pusing tujuh keliling karena kenaikan pajak,1861613731882639520,,LOVE_UM4M4,in,,0,0,0,https://x.com/titusthok/status/1861613731882639520,1064199510,titusthok
1861269472411296109,Wed Nov 27 03:23:53 +0000 2024,0,@Hilmi28 Kenaikan PPN akan memicu kenaikan harga dan sayangnya Menteri Keuangan kita hanya pandai meningkatkan pendapatan negara dari pajak rakyat dan pinjaman. Sektor lain nol besar dan hanya pandai berdalih.,1861611878507782456,,Hilmi28,in,,0,0,0,https://x.com/Azeriabni2/status/1861611878507782456,1170529371691446272,Azeriabni2
1861334088369500474,Wed Nov 27 02:53:34 +0000 2024,0,@ARSIPAJA Rencana kenaikan pajak ini sdh ada berdasarkan uu hpp thn 2021. Skg masih menunggu keputusan Pak Presiden. Semoga apapun keputusannya nanti tdk akan membebankan rakyat.,1861604249165275299,,ARSIPAJA,in,,0,0,0,https://x.com/Kinan_Waski/status/1861604249165275299,1551783360883998720,Kinan_Waski
1861598198579798024,Wed Nov 27 02:29:32 +0000 2024,1,PTKP blm naik tarif PPh WP Pribadi blm turun (malah tarifnya fleksibel bgt kan kalo ada kenaikan cashflow sesaat) pembebasan pajak UMKM blm ada di dua tahun pertama dan PPN industri buku blm dihapus. Tarif PPN malah naik gegara UU HPP 2021 https://t.co/RQbzGgpP7Q,1861598198579798024,https://pbs.twimg.com/media/GdW4_UMakAAgf8Q.jpg,,in,Flensburg,0,0,0,https://x.com/duc_of_nowhere/status/1861598198579798024,1795636356536008704,duc_of_nowhere
1861334088369500474,Wed Nov 27 02:28:12 +0000 2024,0,@ARSIPAJA kenaikan pajak sudah diajukan kalo gak salah 2021 atau 2022 dan sudah disahkan untuk naik pada 2025.... siapapun oesidennya pajak naik 12 persen itu pasti naik...,1861597864453120384,,ARSIPAJA,in,Jayapura,0,0,0,https://x.com/torang_satu/status/1861597864453120384,1187225755635212288,torang_satu
1861594136291471851,Wed Nov 27 02:13:23 +0000 2024,0,Giliran kenaikan pajak dikerjain cepet-cepet banget kayak ada yang buru-buru nyari duit buat apa tau tapi RUU Perampasan Aset? Diam aja gak disahin kayak tertidur pulas selama bertahun-tahun . Sungguh sialan ini keadaannya... Woe yang beneran lah kalo ini bukan https://t.co/Qbvryz2Dgn,1861594136291471851,https://pbs.twimg.com/media/GdW1_yeaoAEb68q.jpg,,in,Indonesia,0,0,0,https://x.com/Flk1993/status/1861594136291471851,551201199,Flk1993
1861590774066094232,Wed Nov 27 02:00:01 +0000 2024,0,dilan. dilan-da kenaikan pajak.,1861590774066094232,,,in,,0,1,0,https://x.com/summerbeIIe/status/1861590774066094232,758446251125780481,summerbeIIe
1860834003542216759,Tue Nov 26 12:48:20 +0000 2024,0,@MrNobody0519 @keyistalll @NiaArmiani17 @kegblgnunfaedh Kalau gji guru negeri dr apbd. Nah itu mgkn kenaikan 12% persen pajak buat naikin gaji guru ,1861391539500655081,,MrNobody0519,in,🏝,0,1,0,https://x.com/haeXjun/status/1861391539500655081,1012634881308815361,haeXjun
1861376194375229765,Tue Nov 26 12:37:58 +0000 2024,9,@KompasTV Apa artinya kenaikan gaji guru honorer dan ASN jika berbgai harga barang ikut meroket n. Pajak juga naik terus.Rakyat yang non guru dan non ASN nasibnya makin terbebani kebijakan tebar pesona pencitraanmu broo,1861388930106707992,,KompasTV,in,"Kota Bandung, Jawa Barat",0,0,1,https://x.com/NurdinTeun43682/status/1861388930106707992,1829401555327688704,NurdinTeun43682
1861378813650968695,Tue Nov 26 11:57:46 +0000 2024,0,Harga tiket makin ngadi -ngadi !!! Ditambah kenaikan pajak !! Makin dah,1861378813650968695,,,in,Indonesia,0,0,0,https://x.com/riamariana93/status/1861378813650968695,329518022,riamariana93
1861283744184746480,Tue Nov 26 11:57:30 +0000 2024,0,@democrazymedia @smindrawatii @KemenkeuRI @DitjenPajakRI Kenaikan gaji dan tunjangan pegawai Pajak dan Kemenkeu yang luar biasa ternyata tidak menghapus atau mengurangi perilaku GREEDY #TolakKenaikanPPN12Persen,1861378744818237732,,syueb2011,in,"Bogor, Indonesia",0,0,0,https://x.com/syueb2011/status/1861378744818237732,363380931,syueb2011
1861353381778071863,Tue Nov 26 11:04:30 +0000 2024,0,@ShutPCQ @tempodotco Mari baca yg benar. Ada disebut kata dari 10% ke 11%? Artikelnya bilang saat PPN 11% pajak yg dibebankan itu 19.8%. Dan itulah yg sekarang ini kita bayar. Kalau nanti 12% yg dibebankan ke konsumen itu 21.6%. Jadi kenaikan yg dialami ya 1.8% (maaf).,1861365407615197342,,ShutPCQ,in,,0,1,0,https://x.com/awemany/status/1861365407615197342,228724587,awemany
1861269472411296109,Tue Nov 26 10:45:50 +0000 2024,0,@teguhs1 @Hilmi28 Lah Bukannya kenaikan pajak melalui UU coba cek partai2 yg setuju dg UU tsb,1861360710951018592,,teguhs1,in,,0,0,0,https://x.com/Raja_Tanjung1/status/1861360710951018592,2838491292,Raja_Tanjung1
